#      Train        Test
     0.96542     0.860759 
    0.977417     0.905063 
    0.961186     0.917722 
     0.97036     0.924051 
    0.966126     0.917722 
    0.966831     0.911392 
    0.973888     0.905063 
     0.97036     0.898734 
     0.96542     0.911392 
    0.963303     0.936709 
     0.97036     0.911392 
    0.968243     0.924051 
    0.964008     0.911392 
     0.97036     0.943038 
    0.966126     0.905063 
     0.97036     0.892405 
    0.964714     0.917722 
    0.969654     0.917722 
    0.964714     0.898734 
    0.968948     0.905063 
    0.968948     0.911392 
    0.973888     0.911392 
    0.964714     0.936709 
      0.9753     0.892405 
    0.978829     0.886076 
    0.967537     0.924051 
    0.974594     0.924051 
    0.969654     0.917722 
    0.964714     0.898734 
    0.976711      0.93038 
    0.962597     0.917722 
    0.969654     0.898734 
    0.972477     0.886076 
    0.966126     0.898734 
    0.973183     0.905063 
    0.971066     0.911392 
    0.971066     0.924051 
     0.96542      0.93038 
    0.971771     0.898734 
    0.966126     0.911392 
    0.969654     0.917722 
    0.972477     0.911392 
    0.971066     0.892405 
    0.971066     0.911392 
     0.97036     0.917722 
    0.974594      0.93038 
     0.97036     0.898734 
    0.971771     0.892405 
    0.966831     0.898734 
    0.966831     0.892405 
    0.966831     0.867089 
      0.9753     0.905063 
    0.971771     0.917722 
    0.961891      0.93038 
    0.971066     0.886076 
    0.973183     0.886076 
    0.973183     0.898734 
     0.96542     0.905063 
    0.966831     0.886076 
    0.969654     0.886076 
    0.969654     0.917722 
      0.9753     0.879747 
    0.977417     0.886076 
    0.973183     0.911392 
    0.966126     0.955696 
     0.96542     0.911392 
    0.967537     0.917722 
     0.97036     0.936709 
    0.971771     0.911392 
    0.973183     0.898734 
    0.972477      0.93038 
    0.973183     0.924051 
     0.96542     0.943038 
    0.962597     0.949367 
    0.962597     0.924051 
    0.971771     0.924051 
    0.978123     0.886076 
    0.964008     0.911392 
    0.966831     0.898734 
    0.976006     0.905063 
    0.969654     0.898734 
    0.976711     0.898734 
    0.973183     0.892405 
    0.980946     0.911392 
    0.972477     0.898734 
    0.968948     0.892405 
    0.976006      0.85443 
    0.971066     0.917722 
    0.971066     0.917722 
    0.964008      0.93038 
    0.972477     0.886076 
    0.974594     0.911392 
    0.972477     0.879747 
    0.969654     0.917722 
    0.968243     0.917722 
    0.976711      0.93038 
    0.974594      0.93038 
    0.972477     0.898734 
    0.974594     0.911392 
      0.9753     0.924051 
    0.971771     0.905063 
      0.9753     0.924051 
    0.971771     0.905063 
    0.966126     0.886076 
    0.968948     0.905063 
    0.968948     0.924051 
     0.97036      0.93038 
    0.966126     0.917722 
    0.971771     0.911392 
    0.968948     0.879747 
    0.973183     0.905063 
    0.972477     0.917722 
    0.973183     0.911392 
    0.969654      0.93038 
    0.968243     0.911392 
    0.969654     0.905063 
    0.968243     0.905063 
    0.976006     0.911392 
    0.967537     0.911392 
    0.979534     0.924051 
    0.974594     0.898734 
    0.973888     0.892405 
     0.96542     0.892405 
    0.973888     0.898734 
    0.968243     0.924051 
      0.9753     0.892405 
    0.968243     0.917722 
    0.978829     0.892405 
    0.976711     0.898734 
    0.968243     0.905063 
      0.9753     0.898734 
    0.976006     0.917722 
    0.963303     0.898734 
    0.968243     0.911392 
    0.971066     0.898734 
    0.976006     0.898734 
    0.973183     0.898734 
     0.98024     0.892405 
    0.976711     0.917722 
     0.97036     0.917722 
     0.98024     0.892405 
    0.972477     0.892405 
      0.9753     0.936709 
    0.976006     0.879747 
    0.976006     0.879747 
    0.976006     0.924051 
    0.973888     0.898734 
    0.978829     0.892405 
    0.971771     0.911392 
    0.969654     0.892405 
     0.97036     0.917722 
     0.96542     0.924051 
    0.974594     0.936709 
      0.9753     0.911392 
    0.966126     0.879747 
     0.97036     0.898734 
    0.976006     0.886076 
      0.9753     0.917722 
    0.973888     0.917722 
    0.971771     0.917722 
    0.978829     0.898734 
    0.980946     0.905063 
      0.9753     0.879747 
    0.974594     0.905063 
    0.971066     0.886076 
    0.971771     0.911392 
    0.968243     0.892405 
     0.97036     0.924051 
    0.971771     0.905063 
    0.972477     0.911392 
    0.977417     0.873418 
    0.973183     0.905063 
    0.972477     0.886076 
    0.976711     0.886076 
    0.972477     0.911392 
    0.968948     0.898734 
    0.973888     0.898734 
    0.973888     0.898734 
    0.971771     0.867089 
    0.974594     0.892405 
    0.978123     0.905063 
    0.977417     0.886076 
    0.976711     0.905063 
     0.97036     0.917722 
    0.971771     0.886076 
    0.964714     0.905063 
    0.971066     0.936709 
    0.968948     0.898734 
    0.973183     0.905063 
    0.966126     0.905063 
    0.969654     0.892405 
    0.973888      0.93038 
    0.973888     0.898734 
    0.969654     0.898734 
     0.97036     0.898734 
    0.978829     0.911392 
    0.976006     0.924051 
    0.969654     0.873418 
    0.976711     0.892405 
    0.967537     0.873418 
    0.977417     0.917722 
    0.969654      0.85443 
     0.97036     0.924051 
    0.972477     0.924051 
    0.978123     0.905063 
    0.974594      0.93038 
    0.976006     0.898734 
    0.973888     0.911392 
    0.973888     0.911392 
     0.97036     0.898734 
    0.976006     0.911392 
    0.973183     0.892405 
    0.977417     0.892405 
    0.976711     0.898734 
    0.971771     0.886076 
    0.974594     0.898734 
    0.967537     0.898734 
    0.972477     0.905063 
    0.978829     0.911392 
    0.973888     0.917722 
    0.976711     0.911392 
    0.978123     0.848101 
    0.976711     0.886076 
    0.973183     0.898734 
    0.978123     0.924051 
    0.978123     0.905063 
    0.979534     0.898734 
      0.9753     0.892405 
    0.973888     0.892405 
    0.973183     0.924051 
     0.97036     0.892405 
    0.971066     0.892405 
    0.969654     0.905063 
    0.976711     0.886076 
    0.977417     0.886076 
      0.9753     0.911392 
    0.973888     0.911392 
    0.973183     0.898734 
      0.9753     0.917722 
    0.976711      0.93038 
    0.971066      0.93038 
      0.9753     0.936709 
     0.98024     0.886076 
     0.97036     0.886076 
      0.9753     0.943038 
    0.977417     0.911392 
     0.97036     0.917722 
    0.971066      0.93038 
    0.978829     0.886076 
     0.97036     0.917722 
    0.966831     0.905063 
    0.976711     0.911392 
    0.978829     0.905063 
    0.974594     0.911392 
    0.977417     0.879747 
    0.969654     0.905063 
    0.973183      0.93038 
     0.97036     0.911392 
    0.982357     0.905063 
    0.976711     0.898734 
    0.977417     0.898734 
    0.976711     0.873418 
    0.971771     0.949367 
    0.974594     0.917722 
     0.98024     0.917722 
    0.976711     0.911392 
    0.976711     0.917722 
    0.966126     0.905063 
    0.969654     0.898734 
    0.974594     0.905063 
    0.976006     0.905063 
    0.973888     0.886076 
    0.973888     0.924051 
    0.978829     0.924051 
    0.973183     0.917722 
    0.974594     0.892405 
    0.978829     0.917722 
    0.973183     0.917722 
    0.973888     0.936709 
     0.98024     0.917722 
    0.971066     0.905063 
    0.977417     0.911392 
    0.978123     0.886076 
    0.982357     0.879747 
      0.9753     0.911392 
    0.976006      0.93038 
     0.98518     0.892405 
    0.974594     0.898734 
    0.978829     0.911392 
    0.973183     0.911392 
    0.982357     0.898734 
