#      Train        Test
    0.986148      1.84213 
     0.97604      2.26525 
    0.992904      2.32698 
    0.971104        2.071 
    0.964929      2.21259 
     1.03528      1.98019 
    0.935696      2.09228 
    0.940886      1.98612 
    0.919016      2.24133 
     1.01842      2.27878 
    0.923709      2.08345 
    0.932042      1.98387 
    0.918042      2.12582 
    0.960538      2.05442 
    0.918349      2.09388 
    0.900959      2.33147 
    0.943919      1.93732 
    0.943182      2.37681 
    0.919165      1.78728 
    0.982024      2.30438 
    0.996636      2.08166 
    0.952913      2.25881 
    0.894853        2.004 
    0.936322      2.34929 
    0.864828      2.09769 
     0.88715      2.09898 
    0.933994      2.02526 
    0.909398      2.50328 
     0.94432      2.05197 
     0.88365      1.82818 
    0.906757      2.15115 
    0.896444      2.40172 
    0.907001       1.8989 
    0.894746      2.24099 
    0.844303      2.07988 
    0.940368      1.95428 
    0.938217      2.08755 
    0.934537      1.98105 
    0.998833      1.89409 
    0.886757      1.78604 
    0.892202      2.21387 
      0.9739      2.29711 
    0.880672      2.20064 
    0.905628      2.08653 
    0.890512       2.0409 
    0.885073      2.01826 
    0.950338      2.01632 
    0.883062      2.31582 
    0.888283      2.08533 
    0.879639      2.06435 
    0.914587      2.11588 
    0.955019       2.5268 
     1.04375      2.06643 
    0.989026      1.87935 
     1.05263      2.13354 
    0.962501      2.16415 
     1.02759      2.03788 
    0.951595      2.31019 
     0.97598      2.12507 
     1.03727      2.65536 
    0.935979      2.37121 
     0.97122      1.97843 
     1.02041      2.20392 
     1.03395      2.26261 
    0.969352      2.76547 
      1.0088      3.09596 
    0.970805      2.01137 
    0.958191      2.29624 
    0.910183      2.55783 
    0.991774      2.51165 
     1.03254       1.8655 
    0.968919      2.23422 
    0.990455      2.13127 
    0.982779      1.57011 
     1.03832      2.09642 
    0.995594      2.35127 
     1.01755      2.05434 
    0.929573      3.06675 
    0.949307       1.7984 
    0.970211       2.3568 
    0.983217      2.60011 
    0.954195      2.19571 
    0.846411      2.44236 
    0.877749      2.04886 
    0.949063      2.44461 
    0.942234      3.06963 
    0.986563      3.26193 
    0.926193      2.07465 
     1.02089      2.51236 
    0.978943       2.0047 
     0.89341      1.76859 
    0.962075        2.169 
    0.933658      2.12191 
     0.91903      2.11595 
    0.962558      2.07482 
    0.969712      1.99457 
     1.11064      2.03633 
     1.02616      2.34137 
    0.976763      2.23476 
    0.936246      2.29657 
    0.965054      2.15669 
     0.97799      2.22351 
    0.949279      1.98571 
    0.990615      2.66239 
    0.979524      2.13159 
     0.84237      1.86425 
    0.954581      2.17398 
    0.920276      2.04493 
    0.877615      2.59482 
    0.879114      2.32367 
    0.957657      2.34075 
     0.87379      2.07547 
     0.89918      2.11635 
    0.891704      2.39041 
    0.906307      2.01256 
    0.912925      2.32459 
    0.967629      1.91589 
    0.940278      2.31931 
    0.993645      2.23422 
    0.953916      2.06289 
    0.900888      2.40616 
    0.863374      2.29155 
    0.909724      2.06429 
    0.886219      1.96055 
    0.901019      2.17666 
    0.850375        2.044 
     0.84546      1.97725 
    0.950857      1.86474 
    0.889698       1.7143 
    0.871083      2.36269 
    0.964777       2.5162 
    0.916633      1.99116 
    0.885233      1.99711 
    0.955241      2.03989 
    0.889748      1.90674 
     1.06777      2.81757 
      1.2442      2.24697 
     1.14179      2.16672 
    0.928687      2.06791 
    0.952299      2.11475 
    0.984624      2.29841 
    0.945101      2.33998 
    0.968355      2.10786 
     0.93492      2.06241 
     0.96578      2.26569 
    0.875796      2.06659 
    0.858424      2.21699 
    0.907988      2.23011 
    0.902044      2.56961 
    0.940294      1.82545 
    0.858426      2.01411 
    0.852926      2.03419 
      0.8858      2.16685 
    0.889939      2.05819 
    0.936716      2.29778 
    0.922497      2.36711 
    0.883933      2.13512 
    0.829114      2.22269 
    0.895158      2.30437 
    0.930499      1.98257 
    0.840505      2.06745 
      0.8743      1.94654 
    0.865276      2.36135 
    0.865298      2.01157 
    0.925442      2.09189 
    0.906944      1.71141 
     0.89593      2.03874 
    0.926936      2.21453 
    0.841734       2.1539 
    0.863627       2.2364 
    0.830258      2.57666 
    0.878712      2.13553 
    0.898436       1.9431 
    0.799608      2.58607 
    0.951768      2.27984 
    0.859735      2.10589 
     0.86841      2.00585 
    0.839428      2.08524 
